PLACEKEY,LATITUDE,LONGITUDE,STREET_ADDRESS,CITY,REGION,POSTAL_CODE,PARENT_PLACEKEY,TOP_CATEGORY,SUB_CATEGORY,placekeys_y,store_names_y
zzy-222@5sc-j78-tn5,43.597445,-88.270593,166 New Cassel,Campbellsport,WI,53010,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5sc-j78-tn5,Columbus Parc Director
222-222@8g9-fxr-575,35.681458,-83.732606,205 Wears Valley Rd,Townsend,TN,37882,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-222@8g9-fxr-575,Smoky Mountain River Rat Tubing
zzy-222@8gg-bx2-qfz,36.222278,-81.635513,2464 US Hwy 421 S,Boone,NC,28607,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzy-222@8gg-bx2-qfz,Blue Ridge Mountain Rentals
zzw-222@5z4-n22-y35,34.222609,-117.666242,Barrett Stoddard Rd,Upland,CA,91784,,Amusement Parks and Arcades,Amusement and Theme Parks,zzw-222@5z4-n22-y35,Stoddard Peak Hike
223-22r@5yv-j8f-qcq,36.140109,-115.164491,2880 Las Vegas Blvd S,Las Vegas,NV,89109,,RV (Recreational Vehicle) Parks and Recreational Camps,,223-22r@5yv-j8f-qcq,Circusland Rv Park
22g-222@8ts-vpn-zmk,33.850457,-111.308223,170 E Tonto Creek Trl,Tonto Basin,AZ,85553,,RV (Recreational Vehicle) Parks and Recreational Camps,,22g-222@8ts-vpn-zmk,Tonto Creek trail RV Resort
222-222@5p4-9vw-f9f,44.043322,-103.243948,4110 Mount Rushmore Rd,Rapid City,SD,57701,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-222@5p4-9vw-f9f,Rapid City Rv Park And Campground
zzy-222@63m-k8v-2tv,36.602349,-83.631017,854 National Park Rd Cumberland,Ewing,VA,24248,zzy-224@63m-k8s-k75,RV (Recreational Vehicle) Parks and Recreational Camps,,zzy-222@63m-k8v-2tv,Wilderness Road Campground
22g-224@627-sgq-pd9,40.878139,-73.597144,155 Birch Hill Rd,Locust Valley,NY,11560,,Amusement Parks and Arcades,Amusement and Theme Parks,22g-224@627-sgq-pd9,Road Worx
zzy-222@8gf-ptx-f9f,35.87626,-81.943299,Us 221 N,Marion,NC,28752,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzy-222@8gf-ptx-f9f,Mountain Paradise Campground & Grocery
zzy-222@63q-p2m-z4v,42.028748,-78.969578,Onoville Marina,Steamburg,NY,14783,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@63q-p2m-z4v,Cattaraugus County Refuse Dept
227-226@5vg-7j4-xt9,37.869131,-122.505646,610 Coloma St,Sausalito,CA,94965,,Amusement Parks and Arcades,Amusement and Theme Parks,227-226@5vg-7j4-xt9,Marin Table Tennis
226-222@8gj-zc8-sdv,30.373841,-86.342574,10005 US Highway 98 W,Miramar Beach,FL,32550,,RV (Recreational Vehicle) Parks and Recreational Camps,,226-222@8gj-zc8-sdv,Camp Gulf
222-222@63r-kd6-zpv,37.911207,-75.386772,8128 Beebe Rd,Chincoteague,VA,23336,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-222@63r-kd6-zpv,Toms Cove Country Store
222-222@62j-rj7-435,42.680317,-71.289232,321 Broadway Rd,Dracut,MA,01826,,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@62j-rj7-435,Lowell Amusement
222-222@5q2-nfr-gzf,42.258288,-91.191677,22128 Highway 38,Monticello,IA,52310,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-222@5q2-nfr-gzf,Walnut Acres Camp Ground
zzw-224@63f-8p8-ct9,37.144169,-79.670475,16441 Booker T Washington Hwy,Moneta,VA,24121,,Amusement Parks and Arcades,Amusement and Theme Parks,zzw-224@63f-8p8-ct9,Boats At Smith Mountain Lake
zzw-222@5sb-8cw-6rk,42.015909,-87.914548,312 Howard Ave,Des Plaines,IL,60018,,Amusement Parks and Arcades,Amusement and Theme Parks,zzw-222@5sb-8cw-6rk,Lake Shore Amusement
222-222@5z9-td8-s3q,34.766362,-111.891885,1951 N Page Springs Rd,Cornville,AZ,86325,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-222@5z9-td8-s3q,Sunrise Resorts of Arizona
224-222@63n-dj6-xh5,38.483542,-84.14939,1385 Harding Rd,Mount Olivet,KY,41064,,RV (Recreational Vehicle) Parks and Recreational Camps,,224-222@63n-dj6-xh5,River Ridge Campground
zzw-25c@5z4-rwf-tqf,33.814611,-117.917855,1313 S Disneyland Dr,Anaheim,CA,92802,,Amusement Parks and Arcades,Amusement and Theme Parks,zzw-25c@5z4-rwf-tqf,It's A Small World
222-222@5z5-wwh-rc5,32.672372,-116.972134,2345 Paseo Los Gatos,Chula Vista,CA,91914,,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@5z5-wwh-rc5,Mother Miguel Mountain Trail
222-223@8f5-z66-8sq,34.509636,-91.181946,497 Resort Rd,Holly Grove,AR,72069,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-223@8f5-z66-8sq,Maddox Bay Landing
zzy-222@5yx-6bq-kvf,37.798097,-119.072823,1 June Lake Bch Rd,June Lake,CA,93529,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzy-222@5yx-6bq-kvf,Pine Cliff RV Resort & General
222-222@63f-rf5-brk,36.81151,-80.349873,1670 Blue Ridge Pkwy,Floyd,VA,24091,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-222@63f-rf5-brk,Blue Ridge Parkway
zzy-222@8t8-cxy-pqf,26.157022,-97.86051,27639 N Mile 3 # E,Mercedes,TX,78570,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzy-222@8t8-cxy-pqf,Lariat Mobile Home & Rv Park
zzy-222@5qc-xcf-dqf,40.352585,-111.965978,E Ute Dr,Eagle Mountain,UT,84005,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5qc-xcf-dqf,Golden Eagle Pass
225-222@8dj-k49-x3q,27.742695,-82.751133,433 75th Ave,St Pete Beach,FL,33706,,Amusement Parks and Arcades,Amusement and Theme Parks,225-222@8dj-k49-x3q,Power Rents
224-222@5z6-3km-m8v,33.847461,-118.080272,20223 Cabrillo Ln,Cerritos,CA,90703,,RV (Recreational Vehicle) Parks and Recreational Camps,,224-222@5z6-3km-m8v,Country Lane Day Camp
223-223@629-878-bx5,40.830524,-72.996013,2900 Route 112,Medford,NY,11763,,Amusement Parks and Arcades,Amusement and Theme Parks,223-223@629-878-bx5,Paint Ball Long Island
zzy-222@5q9-bhh-wc5,39.858058,-104.956401,112 Rocky Mountain Arsen,Denver,CO,80202,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5q9-bhh-wc5,Rocky Mountain Arsenal
zzy-223@5z9-m3m-8y9,35.248599,-112.195698,842 898 Bill Williams Ave,Williams,AZ,86046,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-223@5z9-m3m-8y9,Monument Park
222-222@63g-vjd-c3q,37.820384,-79.987396,1903 Dressler Dr,Covington,VA,24426,,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@63g-vjd-c3q,Jackson River Trail
222-224@5ps-hx2-3yv,34.814649,-92.348965,7820 Kampground Way,North Little Rock,AR,72118,,RV (Recreational Vehicle) Parks and Recreational Camps,RV (Recreational Vehicle) Parks and Campgrounds,222-224@5ps-hx2-3yv,North Little Rock Koa
zzy-222@5q9-4cd-kcq,39.174043,-104.749859,7333 E Jones Rd,Greenland,CO,80118,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5q9-4cd-kcq,Lincoln Mountain Fun Run
22g-27m@8m4-tbj-tgk,21.291015,-157.843267,1450 Ala Moana Blvd,Honolulu,HI,96814,22g-256@8m4-tbj-tgk,Amusement Parks and Arcades,Amusement Arcades,22g-27m@8m4-tbj-tgk,Z World 360
zzy-222@5yv-9gm-5vf,35.91898,-116.683308,Badwater Rd,Death Valley,CA,92328,zzy-22b@5yv-4yd-6kz,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5yv-9gm-5vf,Ashford Canyon Trail
223-22k@5yv-j89-wtv,36.109994,-115.170061,3667 Las Vegas Blvd S,Las Vegas,NV,89109,zzw-228@5yv-j89-wx5,Amusement Parks and Arcades,Amusement and Theme Parks,223-22k@5yv-j89-wtv,C J's Casino Emporium
222-223@5nz-3qx-n3q,40.681374,-95.893132,6038 H Rd,Nebraska City,NE,68410,zzw-222@5nz-3qx-qfz,Amusement Parks and Arcades,Amusement and Theme Parks,222-223@5nz-3qx-n3q,Arborlinks Golf Course
zzy-22b@5pw-5zp-j9z,41.952374,-87.650615,833 W Sheridan Rd,Chicago,IL,60613,zzz-222@5pw-5zp-j9z,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-22b@5pw-5zp-j9z,Chicago Smelts Swimming Team
zzy-222@8t2-f42-ndv,30.382862,-97.768212,5300 Old Spicewood Spgs Rd,Austin,TX,78681,zzz-222@8t2-f42-8gk,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@8t2-f42-ndv,Inga's Trail
zzy-222@5vg-7mr-wrk,37.796146,-122.477916,Washington Blvd @ Harrison Blvd,San Francisco,CA,94129,zzw-222@5vg-7ms-8sq,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5vg-7mr-wrk,Immigrant Point Coastal Connector Trail aka 1 000 Step Trail
zzy-222@8tk-m5c-3yv,31.92957,-104.880251,Guadalupe Peak Trl,Salt Flat,TX,79847,zzy-222@8tk-m57-ch5,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@8tk-m5c-3yv,Guadalupe Peak Trail Hike
222-222@8dy-ryd-rkz,30.476332,-90.496964,14113 W Club Deluxe Rd,Hammond,LA,70403,226-222@8dy-ryd-rx5,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@8dy-ryd-rkz,Boat City USA
zzw-223@5sb-5n8-7bk,43.611931,-89.791316,1881 Wisconsin Dells Pkwy,Wisconsin Dells,WI,53965,zzw-222@5sb-5kp-249,Amusement Parks and Arcades,Amusement and Theme Parks,zzw-223@5sb-5n8-7bk,Mt Olympus Waterpark & Theme Park
222-223@63k-6hr-49z,41.019565,-85.138827,7102 S Calhoun St,Fort Wayne,IN,46807,222-222@63k-6hr-49z,Amusement Parks and Arcades,Amusement and Theme Parks,222-223@63k-6hr-49z,Fairview Golf Course
222-223@63r-6xy-3nq,39.107485,-77.150055,15400 Calhoun Dr,Derwood,MD,20855,,Amusement Parks and Arcades,Amusement and Theme Parks,222-223@63r-6xy-3nq,Montgomery Cnty Clb Cncl
zzy-222@63d-5y7-gkz,40.721677,-80.085113,450 N Boundary Park Dr,Cranberry Twp,PA,16066,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@63d-5y7-gkz,Cranberry Township Community Waterpark
zzy-222@645-m9h-c5z,33.917276,-78.017724,178 E Bay St,Southport,NC,28461,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@645-m9h-c5z,City Pier
zzy-222@629-878-x5z,40.84503,-72.994636,Country Fair Entertainment Park,Medford,NY,11763,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@629-878-x5z,Country Fair Entertainment Park
zzw-222@65z-zwm-649,43.560671,-73.6472,3 Boathouse Ln,Bolton Landing,NY,12814,,Amusement Parks and Arcades,Amusement and Theme Parks,zzw-222@65z-zwm-649,Lake George Kayak
222-222@3x2-d9v-hkf,49.873097,-119.365459,1270 Toovey Rd,Kelowna,BC,V1X 6R4,,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@3x2-d9v-hkf,Kelowna Dragon Boat Club
zzy-222@8fz-pjp-gc5,27.182184,-80.166844,6908 SE North Marina Way,Stuart,FL,34996,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@8fz-pjp-gc5,Sailfish Point
zzy-222@628-p9n-fzz,40.080981,-74.988625,3295 Red Lion & Calera Roads Rd,Philadelphia,PA,19154,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@628-p9n-fzz,Liberty Bell Youth Organization
22h-222@5z6-2qd-nt9,33.618956,-117.928399,3424 Via Oporto Ste 104,Newport Beach,CA,92663,,Amusement Parks and Arcades,Amusement and Theme Parks,22h-222@5z6-2qd-nt9,Pacific Coast Hydrobikes
222-223@8fc-mqs-py9,30.205303,-95.487683,5800 Academy Way,The Woodlands,TX,77384,,Amusement Parks and Arcades,Amusement and Theme Parks,222-223@8fc-mqs-py9,Woodlands Strykers
22f-222@628-ctj-hqz,40.311096,-75.324593,152 N Main St,Souderton,PA,18964,,Amusement Parks and Arcades,Amusement Arcades,22f-222@628-ctj-hqz,A Photo Booths
224-222@8gj-qhw-wx5,29.694646,-85.374043,4320 Cape San Blas Rd,Port Saint Joe,FL,32456,,RV (Recreational Vehicle) Parks and Recreational Camps,,224-222@8gj-qhw-wx5,Cape San Blas Vacation Rentals
22k-222@8fx-yfq-pqf,27.674588,-80.363712,5099 Highway A1A Ste 101,Vero Beach,FL,32963,,RV (Recreational Vehicle) Parks and Recreational Camps,,22k-222@8fx-yfq-pqf,Florida Vacation Beach Rentals
zzw-22b@5z4-rgp-vj9,33.87122,-117.923418,118 E Amerige Ave,Fullerton,CA,92832,,Amusement Parks and Arcades,Amusement Arcades,zzw-22b@5z4-rgp-vj9,Virtual Reality Zone
22d-222@8dj-rsf-mhq,28.899327,-82.598877,525 NW 7th Ave,Crystal River,FL,34428,,Amusement Parks and Arcades,Amusement and Theme Parks,22d-222@8dj-rsf-mhq,Crystal Lodge Dive Center
zzw-222@63q-pkr-x89,42.766247,-78.081958,6022 Bauer Rd,Warsaw,NY,14569,,Amusement Parks and Arcades,Amusement and Theme Parks,zzw-222@63q-pkr-x89,Arrowwood Golf Course
zzy-224@8fz-cdg-djv,27.495582,-81.440896,Lakeshore Mall,Sebring,FL,33870,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-224@8fz-cdg-djv,Cyber Station Family Entertainment Center
zzy-222@5xc-jxv-xdv,45.501597,-122.57914,SE Woodward St,Portland,OR,97206,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5xc-jxv-xdv,Lake Woodward
222-226@628-mx8-j9z,39.966392,-74.185796,950 Hooper Ave,Toms River,NJ,08753,,Amusement Parks and Arcades,Amusement Arcades,222-226@628-mx8-j9z,VRtual Nexgen Gaming Arcade
222-222@5pv-yg5-2hq,41.575947,-87.557881,2416 176th St,Lansing,IL,60438,,Amusement Parks and Arcades,Amusement Arcades,222-222@5pv-yg5-2hq,Gamma VR Lansing
22d-222@63t-xn4-zmk,41.556173,-82.831296,2185 NE Catawba Rd,Port Clinton,OH,43452,,Amusement Parks and Arcades,Amusement and Theme Parks,22d-222@63t-xn4-zmk,N E Port Inc
222-222@8fb-g9z-ty9,31.66195,-96.233602,494 US Highway 84 W,Teague,TX,75860,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-222@8fb-g9z-ty9,Home Place RV Park
222-222@5r2-mk2-ckf,32.452197,-99.799348,5695 S 1st St,Abilene,TX,79605,,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@5r2-mk2-ckf,My Place
zzy-222@5z6-3db-9fz,33.74094,-118.27904,300 S Harbor Blvd,Los Angeles,CA,90731,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5z6-3db-9fz,La Waterfront Courtesy Dock
222-222@646-cyc-xnq,35.578182,-77.397044,3105 S Memorial Dr,Greenville,NC,27834,,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@646-cyc-xnq,Greenville Church of God
zzw-222@5r7-y4b-35z,36.500923,-95.043933,446714 E 355 Rd,Vinita,OK,74301,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzw-222@5r7-y4b-35z,Waters Edge RV Park
222-222@bp5-yyv-f75,20.880841,-156.685584,35 Kai Pali Pl,Lahaina,HI,96761,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-222@bp5-yyv-f75,Kai Pali Place
zzw-222@8fv-zky-8sq,25.931227,-80.153349,16851 W Dixie Hwy,North Miami Beach,FL,33160,,Amusement Parks and Arcades,Amusement and Theme Parks,zzw-222@8fv-zky-8sq,North Miami Beach Tennis Center
zzw-223@5r8-938-3yv,36.689643,-93.341248,50 Stonebridge Pkwy,Branson West,MO,65737,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzw-223@5r8-938-3yv,StoneBridge Resort
222-222@8g8-397-649,32.965863,-84.497829,506 Thundering Springs Rd,Molena,GA,30258,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-222@8g8-397-649,Gerald I Lawhorn Scouting Base
22s-222@5pn-kfh-fmk,36.10725,-86.607333,4010 Anderson Rd,Nashville,TN,37217,,RV (Recreational Vehicle) Parks and Recreational Camps,,22s-222@5pn-kfh-fmk,Anderson Road Campground
224-222@5vg-s5c-9cq,38.743355,-121.263131,1625 Santa Clara Dr,Roseville,CA,95661,,Amusement Parks and Arcades,Amusement and Theme Parks,224-222@5vg-s5c-9cq,Cawatersport
zzw-222@62k-q48-t7q,41.508796,-71.176995,29 Meeting House Ln,Little Compton,RI,02837,,Amusement Parks and Arcades,Amusement and Theme Parks,zzw-222@62k-q48-t7q,Dundery Brook Trail
222-222@3x5-4p2-jgk,47.713896,-116.91272,2652 E Mullan Ave,Post Falls,ID,83854,,RV (Recreational Vehicle) Parks and Recreational Camps,,222-222@3x5-4p2-jgk,Coeur D'alene Rv Resort
222-223@8g6-zsx-yn5,33.535193,-83.456129,2731 Eatonton Rd,Madison,GA,30650,,Amusement Parks and Arcades,Amusement and Theme Parks,222-223@8g6-zsx-yn5,Madison Lakes
222-224@8fz-6qd-cdv,26.824262,-80.665767,190 N Lake Ave,Pahokee,FL,33476,222-222@8fz-6qd-cdv,RV (Recreational Vehicle) Parks and Recreational Camps,,222-224@8fz-6qd-cdv,Pahokee Marina Lake Okeechobee KOA
222-222@8tp-952-3wk,34.940124,-104.673463,1085 Blue Hole Rd,Santa Rosa,NM,88435,,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@8tp-952-3wk,Santa Rosa
222-22q@8g6-yjy-rtv,33.916341,-84.355269,5 Concourse Pkwy,Sandy Springs,GA,30328,,Amusement Parks and Arcades,Amusement and Theme Parks,222-22q@8g6-yjy-rtv,Clarion Sports & Entertainment
zzw-223@8f7-9qt-j35,32.498485,-90.981743,298 Caravane Cir,Vicksburg,MS,39183,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzw-223@8f7-9qt-j35,Eagle Lake Vacation Rentals
222-223@5p7-8fv-73q,46.283259,-96.058335,120 S Peck St,Fergus Falls,MN,56537,,Amusement Parks and Arcades,Amusement and Theme Parks,222-223@5p7-8fv-73q,Eagles Auxiliary
zzy-222@5x4-8bc-8jv,47.281311,-122.647018,2607 Fox Island Bridge Rd,Artondale,WA,98333,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5x4-8bc-8jv,Fox Island Boat Launch
223-223@5qg-52z-j35,38.563696,-109.548218,555 S Main St,Moab,UT,84532,,RV (Recreational Vehicle) Parks and Recreational Camps,,223-223@5qg-52z-j35,Canyonlands RV Resort & Campground
zzy-222@63q-cdf-j7q,42.001042,-76.549097,Us Hwy 220,Waverly,NY,14892,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@63q-cdf-j7q,Forbidden Path
zzy-222@5p7-f7f-vpv,44.874135,-94.378855,720 3rd Ave SW,Hutchinson,MN,55350,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5p7-f7f-vpv,Veterans Memorial Park
222-222@8fw-75j-skf,25.827179,-80.351558,9601 NW 58th St,Doral,FL,33178,,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@8fw-75j-skf,Miami Dade Police Training Center
223-22b@3x2-dbj-fzz,49.894578,-119.496131,1180 Sunset Dr,Kelowna,BC,V1Y 9W6,,RV (Recreational Vehicle) Parks and Recreational Camps,,223-22b@3x2-dbj-fzz,Kelowna Resort Accommodations
238-224@5zb-xmg-85f,33.617643,-111.892654,14301 N 87th St Ste 110,Scottsdale,AZ,85260,,Amusement Parks and Arcades,Amusement and Theme Parks,238-224@5zb-xmg-85f,North Scottsdale Chamber of Commerce
zzw-222@8sz-wr5-nh5,29.712788,-98.125291,400 N Liberty Ave,New Braunfels,TX,78130,,Amusement Parks and Arcades,Amusement and Theme Parks,zzw-222@8sz-wr5-nh5,Schlitterbahn New Braunfels
zzy-222@5ps-39x-vpv,35.142039,-90.047105,287 Monroe Ave,Memphis,TN,38103,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5ps-39x-vpv,Or Matt Amusement
zzy-222@3bh-zsz-9j9,60.563561,-151.210683,N Spur Hwy,Kenai,AK,99611,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@3bh-zsz-9j9,North Peninsula Recreation Department
222-222@5z4-vyk-85f,34.453995,-118.19531,3840 Crown Valley Rd,Acton,CA,93510,,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@5z4-vyk-85f,The Zombie Run
223-222@628-pmf-wkz,39.951407,-75.179823,2401 Walnut St Ste 102,Philadelphia,PA,19103,,Amusement Parks and Arcades,Amusement and Theme Parks,223-222@628-pmf-wkz,Philadelphia Rebels
zzy-222@5yv-j65-vmk,36.157578,-115.341803,Rocky Gap St,Las Vegas,NV,89135,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5yv-j65-vmk,Petroglyph Wall Trail
22j-222@627-v37-nwk,40.8873,-74.485142,8 Highland Trl,Denville,NJ,07834,,Amusement Parks and Arcades,Amusement and Theme Parks,22j-222@627-v37-nwk,Mc Evoy Bill Racing
zzy-222@5xc-nm8-8sq,45.59019,-122.068168,59700 E Historic Columbia Riv Hwy,Cascade Locks,OR,97014,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5xc-nm8-8sq,Horsetail Falls
225-222@63r-bbh-cnq,39.289983,-76.609918,404 E Baltimore St,Baltimore,MD,21202,,Amusement Parks and Arcades,Amusement Arcades,225-222@63r-bbh-cnq,Jokers Games
zzy-222@8gf-t8x-ckf,35.647847,-82.298341,401 Assembly Cir,Black Mountain,NC,28711,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@8gf-t8x-ckf,Lake Susan
zzw-222@628-gr5-cwk,40.913339,-74.922211,289 State Park Rd,Blairstown,NJ,07825,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzw-222@628-gr5-cwk,Jenny Jump State Park Campground
zzy-222@5s6-cxq-kpv,41.602735,-86.447628,61380 Crumstown Trl,North Liberty,IN,46554,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5s6-cxq-kpv,JET Karting
zzy-222@5p2-spc-k75,43.833904,-101.89762,21295 Sd 240,Philip,SD,57567,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzy-222@5p2-spc-k75,MinuteMan RV & lodging
zzy-222@3w9-m9q-ghq,54.310319,-130.309601,101 11th Ave E,Prince Rupert,BC,V8J 4N9,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@3w9-m9q-ghq,Tidewater Charters
224-222@5py-mpx-gp9,38.660749,-84.528365,280 Reb Stacey Way,Williamstown,KY,41097,,Amusement Parks and Arcades,Amusement and Theme Parks,224-222@5py-mpx-gp9,Williamstown Lake
zzy-222@5qp-wjg-yvz,42.962808,-110.955785,3500 S Muddy String Rd,Thayne,WY,83127,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzy-222@5qp-wjg-yvz,Star Valley Ranch Resort
zzy-222@5qb-fqh-dvz,40.542939,-111.095171,Ut 35,Francis,UT,84036,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5qb-fqh-dvz,Nobletts Creek Trail
223-222@5x3-pd8-ckf,48.891716,-121.920663,10433 Mt Baker Hwy,Glacier,WA,98244,,RV (Recreational Vehicle) Parks and Recreational Camps,,223-222@5x3-pd8-ckf,Rentals Mt Baker
zzy-226@5vh-84z-rff,37.503018,-122.482289,One Johnson Pier Pillar Point Harbor,El Granada,CA,94019,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-226@5vh-84z-rff,Moonspinner Sailing
zzy-222@5qv-xdy-py9,33.077137,-96.919028,1481 E Hillpark Rd Pier 121,Lewisville,TX,75056,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5qv-xdy-py9,Drive in Boat Wash
229-222@63j-pw9-w8v,41.513556,-82.919826,1632 E Perry St,Port Clinton,OH,43452,,Amusement Parks and Arcades,Amusement Arcades,229-222@63j-pw9-w8v,Vision VR
229-223@627-wg8-gc5,40.635479,-73.908631,8316 Avenue J,Brooklyn,NY,11236,,Amusement Parks and Arcades,Amusement Arcades,229-223@627-wg8-gc5,Arcade Classic
22h-223@63d-59m-3qz,40.306426,-79.546918,308 N Pennsylvania Ave,Greensburg,PA,15601,,Amusement Parks and Arcades,Amusement and Theme Parks,22h-223@63d-59m-3qz,Greater Greensburg Senior Citizens Center
222-222@5z4-r3t-w49,33.508227,-117.124265,24190 Washington Ave,Temecula,CA,92562,,Amusement Parks and Arcades,Amusement and Theme Parks,222-222@5z4-r3t-w49,Golf West
zzy-222@5pq-zqk-rp9,39.240174,-92.38466,Route P,Clark,MO,65243,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5pq-zqk-rp9,Windmill Golf Course
223-222@8gh-5sd-8y9,34.053188,-80.982826,5515 Shakespeare Rd Ste 360,Dentsville,SC,29223,,Amusement Parks and Arcades,Amusement and Theme Parks,223-222@8gh-5sd-8y9,Tim's Amusements
zzy-222@5wj-vq2-jvz,46.247393,-113.591899,Hwy 38,Hamilton,MT,59840,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@5wj-vq2-jvz,Gem Mountian
zzy-223@8sr-x5z-vxq,29.364345,-99.983961,1020 Chalk Blf Rd,Uvalde,TX,78801,,RV (Recreational Vehicle) Parks and Recreational Camps,,zzy-223@8sr-x5z-vxq,Country Boy Ranch Resort
zzy-222@3ww-2hw-qcq,51.186635,-115.583404,Vermilion Lakes Rd,Banff,AB,T1L 0A1,,Amusement Parks and Arcades,Amusement and Theme Parks,zzy-222@3ww-2hw-qcq,Vermilion Lakes
