FID,sky,tree,road,grass,person,earth,wall,fence,building,plant,car,signboard,awning,streetlight,sidewalk,ashcan,water,mountain,van,bicycle,bridge,railing,column,chair,minibike,fountain,sculpture,pier,booth,ceiling,lake,windowpane,skyscraper,lamp,sofa,bulletin board,desk,glass
zzy-222@63s-q9v-94v_0_08315,0.474236,0.035938,0.359878,0.079937,0.0,0.002876,8.8e-05,0.033289,0.005918,0.0,0.0,0.0,0.0,4.9e-05,0.0,0.0,0.007156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-q9v-94v_180_08315,0.4697,0.020454,0.134575,0.025312,0.0,0.077441,0.000396,0.032405,0.017622,0.005042,0.000518,0.000488,0.0,0.0,0.00176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-q9v-94v_270_08315,0.460015,0.047437,0.344993,0.010779,0.0,0.102896,0.0,0.018965,0.002681,0.0,6.1e-05,0.007754,0.0,0.000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-q9v-94v_90_08315,0.473169,0.023647,0.395781,0.060693,0.0,0.00333,0.0,0.013843,0.012383,0.0,0.0,0.002573,0.0,8.3e-05,0.0,0.0,0.002913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-qq5-89z_0_08332,0.394182,0.087173,0.407461,0.000508,0.0,0.001467,0.003049,0.000955,0.056736,0.000115,0.00136,0.00134,0.0,0.000776,0.037417,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.006785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-qq5-89z_180_08332,0.274229,0.239941,0.347563,0.013267,0.0,0.000537,0.003044,0.004285,0.010637,0.008875,0.012839,0.006841,0.0,0.002705,0.059565,0.001416,0.001184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-qq5-89z_270_08332,0.380935,0.138093,0.404924,0.000388,0.0,0.000559,0.014209,0.000894,0.000718,0.0,0.009458,0.003694,0.0,0.000962,0.018662,0.0,0.0,0.0,0.0,0.0,0.007161,0.00585,0.00365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-qq5-89z_90_08332,0.378381,0.025967,0.43728,0.0,0.0,0.0,0.0,0.0,0.105632,0.0,0.01001,0.00135,0.000491,0.000747,0.02823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-tb8-b6k_0_21703,0.415112,0.029341,0.387124,0.039875,0.0,0.0,0.0,0.000486,0.061775,0.00261,0.057051,0.0,0.0,0.000945,0.003511,0.0,0.0,0.0,0.001709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-tb8-b6k_180_21703,0.264973,0.223049,0.185156,0.090349,0.0,0.0,0.0,0.0,0.036421,0.013655,0.002686,0.0,0.0,0.0,0.176274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-tb8-b6k_270_21703,0.383267,0.054731,0.401157,0.039895,0.0,0.0,0.0,0.009412,0.062134,0.003433,0.044558,0.0,0.0,0.0,0.001414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-tb8-b6k_90_21703,0.309907,0.128154,0.09458,0.118604,0.0,0.0,0.0,0.0,0.09354,0.004399,0.017751,0.0,0.0,0.0,0.230012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-tdb-9mk_0_21754,0.187507,0.383433,0.295488,0.131858,0.0,0.000381,0.0,0.0,0.0,0.0,0.00054,0.000505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-tdb-9mk_180_21754,0.264243,0.180188,0.234507,0.302971,0.0,0.0,0.0,0.003157,0.002141,0.009177,0.000764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-tdb-9mk_270_21754,0.170945,0.316875,0.0,0.363765,0.0,0.0,0.0,0.00447,0.00345,0.0,0.0,0.0,0.0,7.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63s-tdb-9mk_90_21754,0.086028,0.430833,0.297175,0.13969,2.9e-05,0.013726,0.0,0.0,4.2e-05,0.000276,0.005005,0.0,0.0,0.0,0.027197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-d9v-h5z_0_44041,0.344519,0.159192,0.41272,0.011084,0.0,0.002083,0.0,0.0,0.024736,0.000825,0.044216,0.000115,0.0,0.00051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-d9v-h5z_180_44041,0.386543,0.107092,0.194802,0.03863,0.0,0.13489,0.025303,0.027559,0.04082,0.017847,0.008772,0.00092,0.0,0.000332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-d9v-h5z_270_44041,0.314331,0.184207,0.411426,0.018201,0.0,0.012349,0.0,0.003179,0.008743,0.001218,0.026931,0.000186,0.0,0.000193,0.0,0.0,0.0,0.0,0.0,0.0,0.001074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-d9v-h5z_90_44041,0.429443,0.084851,0.423811,0.020901,0.0,0.014377,0.014077,0.0,0.007725,0.00103,0.003679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-th8-4vz_0_16424,0.323679,0.195417,0.392495,0.074756,0.0,0.000203,0.0,0.001521,1.2e-05,0.0,0.0,0.000996,0.0,0.0,0.0,0.0,0.0,0.010918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-th8-4vz_180_16424,0.375579,0.139321,0.080151,0.18468,2e-06,0.0,0.0,5.1e-05,0.0,0.0,0.001235,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-th8-4vz_270_16424,0.198418,0.308247,0.179685,0.246243,0.00052,0.061851,0.0,0.000479,0.0,0.0,0.0,0.001184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-th8-4vz_90_16424,0.354065,0.156104,0.395371,0.089773,0.0,0.002822,0.0,8.8e-05,0.00113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8e-05,0.000547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-why-h5z_0_48173,0.298967,0.18312,0.3028,0.146531,0.0,0.020364,0.0,0.003108,0.035234,0.0,0.0,0.002366,0.0,0.00042,0.000679,0.0,0.0,0.002634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-why-h5z_180_48173,0.406008,0.088606,0.372485,0.116804,0.0,0.0,0.0,0.0,0.015122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-why-h5z_270_48173,0.384561,0.092136,0.33853,0.138572,5e-06,0.0,0.0,0.0,0.024612,0.0,0.0,5e-06,0.0,0.000918,0.002268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-why-h5z_90_48173,0.31835,0.119866,0.0,0.423201,0.0,0.0,0.0,0.001353,0.076748,0.002595,0.006079,0.002156,0.0,0.0,0.049575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-wjc-ffz_0_48173,0.432004,0.054612,0.379194,0.062258,0.0,0.014265,0.0,0.003718,0.021753,0.004082,0.008501,0.000774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-wjc-ffz_180_48173,0.40842,0.331433,0.000352,0.130083,0.0,0.011323,0.0,0.0,0.0,0.001284,0.0,0.002048,0.0,0.0,0.113018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-wjc-ffz_270_48173,0.435044,0.10354,0.377273,0.056736,0.0,0.0,0.002158,0.019951,0.001538,0.001421,0.0,0.0,0.0,0.000569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-wjc-ffz_90_48173,0.447969,0.099272,0.357434,0.058286,0.0,0.0,0.00751,0.000283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-wth-yd9_0_N8N 1N1,0.364014,0.114819,0.264131,0.0,0.0,0.20938,0.0,0.000723,0.02967,0.0,0.0,0.001091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-wth-yd9_180_N8N 1N1,0.307981,0.197146,0.0,0.0,0.0,0.442415,0.0,0.031074,0.021384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-wth-yd9_270_N8N 1N1,0.366946,0.130623,0.290063,0.0,2e-06,0.183596,0.0,0.011824,0.01574,0.0,0.000256,0.0,0.0,0.000146,0.000654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-wth-yd9_90_N8N 1N1,0.371162,0.115176,0.404707,0.0,0.0,0.062485,0.0,0.0,0.038401,0.0,0.002124,0.00584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-xm9-gtv_0_43440,0.436614,0.02812,0.400566,0.0,9.8e-05,0.024229,0.0,0.0,0.056318,0.0,0.016455,0.000132,0.0,0.0,0.000364,0.0,2e-06,1e-05,0.000454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-xm9-gtv_180_43440,0.297786,0.160532,0.188635,0.13938,0.0,0.113855,0.0,0.009771,0.001609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-xm9-gtv_270_43440,0.33885,0.162732,8.3e-05,0.0,0.0,0.44188,0.003127,0.008933,0.003918,0.0,0.006604,0.0,0.001067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63t-xm9-gtv_90_43440,0.321099,0.141204,0.206326,0.057341,0.0,0.19668,0.0,0.0,0.032607,0.003806,0.0,0.0,0.0,0.0,0.003979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-2qq-rzf_0_48001,0.203633,0.262996,0.210864,0.139993,0.0,0.0,0.0,0.03196,0.067998,0.0,0.000359,0.002073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-2qq-rzf_180_48001,0.036919,0.466628,0.012566,0.406382,0.0,0.011096,0.0,0.0,0.029556,0.001736,0.002036,0.001458,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-2qq-rzf_270_48001,0.068032,0.430742,0.0,0.23415,0.0,0.0,0.000928,0.0,0.001235,0.02094,0.000635,0.00249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-2qq-rzf_90_48001,0.060752,0.399453,0.352288,0.085063,0.0,0.0,0.0,0.005137,0.078354,0.0,0.001421,0.0,0.0,0.0,0.002996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-457-dn5_0_48235,0.23791,0.258091,0.299155,0.112336,0.000208,0.0,0.0,0.012007,0.023625,0.0,5e-06,0.000142,0.0,0.0,0.05543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-457-dn5_180_48235,0.149897,0.374832,0.339443,0.123469,0.0,0.0,0.0,0.003997,0.001812,0.0,0.003181,0.0,0.0,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-457-dn5_270_48235,0.068455,0.446367,6.1e-05,0.366946,0.0,0.0,0.0,0.009597,0.00061,0.000122,0.000295,0.0,0.0,0.0,0.0,0.0,0.000195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-457-dn5_90_48235,0.211614,0.238455,0.007412,0.13032,0.000654,0.025679,0.0,0.000564,0.000872,0.004802,0.000227,0.0,0.0,0.0,0.225095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-4hj-6hq_0_48124,0.182622,0.373142,0.360618,0.073652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007759,0.0,0.0,0.002207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-4hj-6hq_180_48124,0.326475,0.192649,0.294753,0.0702,0.0,0.0,0.0,0.0,0.0,0.0,0.003342,0.003696,0.0,0.001423,0.107461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-4hj-6hq_270_48124,0.188555,0.336252,0.186084,0.054626,0.0,0.0,0.0,0.0,0.0,0.0,0.001711,0.002786,0.0,0.0,0.229985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-4hj-6hq_90_48124,0.145249,0.520447,0.12606,0.151223,0.0,0.0,0.010479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-4vd-syv_0_48323,0.022971,0.523223,0.124131,0.026208,0.0,0.029714,0.012126,0.004629,0.004182,0.243657,0.002056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-4vd-syv_180_48323,0.057351,0.303547,0.0,0.0,0.0,0.0,0.002158,0.001958,0.0,0.472522,0.0,0.0,0.0,0.0,0.0,0.0,0.007239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-4vd-syv_270_48323,0.034307,0.517366,0.018479,0.0,0.0,0.0146,0.007419,0.001147,0.025959,0.333477,0.00209,0.0,0.0,0.0,0.000261,0.0,0.000396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-4vd-syv_90_48323,0.013835,0.438535,0.0,0.0,0.0,0.026626,0.0,0.0,0.0,0.410535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-6vr-8d9_0_44052,0.278079,0.232017,0.334302,0.041294,0.0,0.03323,0.0,0.000125,0.044617,0.005923,0.018721,0.0,0.0,0.00062,0.011074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-6vr-8d9_180_44052,0.436226,0.04627,0.419424,0.006438,0.0,0.002666,0.0,0.0,0.011885,0.018586,0.00281,0.022966,0.0,0.008616,0.004756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-6vr-8d9_270_44052,0.298262,0.217661,0.372234,0.052126,0.0,0.006084,0.0,1.5e-05,0.02658,0.017283,0.001357,0.001509,0.0,0.00136,0.002681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-6vr-8d9_90_44052,0.441409,0.054607,0.377151,0.024214,0.0,0.002075,0.0,0.002639,0.064336,0.007913,0.0,0.0,0.0,0.00042,0.00428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-byt-pd9_0_44241,0.33731,0.160798,0.307073,0.078787,0.000613,0.035801,0.0,0.0,0.036697,0.005059,0.021392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-byt-pd9_180_44241,0.343286,0.168813,0.0,0.45489,0.0,0.0,0.0,0.011926,0.008359,0.004863,0.002903,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-byt-pd9_270_44241,0.41084,0.116501,0.333582,0.124714,0.0,0.0,0.0,0.005657,0.0,0.0,0.0,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.000593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-byt-pd9_90_44241,0.416768,0.020857,0.317815,0.095854,0.0,8.1e-05,0.0,0.0,0.016648,0.000349,0.00468,0.0,0.0,0.00248,1.7e-05,0.0,0.0,0.0,0.011272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-byz-9xq_0_44240,0.251406,0.255688,0.181204,0.257354,0.0,0.0,0.0,0.0,0.018608,3.9e-05,0.02009,0.0,0.0,0.0,0.006177,0.0,0.0,0.0,0.003108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-byz-9xq_180_44240,0.22084,0.268931,0.096113,0.084119,0.0,0.046848,0.0,0.0,0.000244,0.034744,0.007974,0.002517,0.0,0.0,0.073965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-byz-9xq_270_44240,0.202183,0.326775,0.323696,0.136658,0.000688,0.002222,0.0,1.7e-05,0.0,0.000581,0.006807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-byz-9xq_90_44240,0.302961,0.206169,0.332668,0.090779,0.0,0.000479,0.0,0.000142,0.0,0.0,0.0,0.0,0.0,0.004739,0.059194,0.000193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-cbp-hqz_0_44101,0.331094,0.201648,0.00166,0.154658,0.0,0.000115,0.0,0.0153,0.0,0.021995,0.0,0.010894,0.0,0.0,0.075066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-cbp-hqz_180_44101,0.373428,0.158499,0.14887,0.045447,0.000234,0.107637,0.003518,0.014517,1.7e-05,0.000298,0.0,0.000264,0.0,0.002244,0.055649,7e-06,0.0,0.0,0.0,0.0,0.0,0.024963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-cbp-hqz_270_44101,0.33459,0.193921,0.297964,0.073833,0.0,0.0,0.0,0.016353,0.0,0.021929,0.000916,0.001978,0.0,0.0,0.058411,0.0,0.0,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-cbp-hqz_90_44101,0.349275,0.198406,0.242268,0.008176,0.0,0.024282,0.0,0.04968,0.0,0.0,0.0,0.003611,0.0,0.0,0.11522,0.0,0.0,0.0,0.0,0.0,0.0,0.005823,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-cqc-n5z_0_44146,0.289924,0.201531,0.0,0.402988,0.0,0.064854,0.0,0.003567,0.018525,0.000347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-cqc-n5z_180_44146,0.284006,0.220627,0.139863,0.086272,0.0,0.049878,0.0,0.0,0.012026,0.007195,0.0,0.0,0.0,0.0,0.018284,0.009688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@63v-cqc-n5z_270_44146,0.385251,0.130068,0.276587,0.184697,0.0,0.000623,0.0,0.0,0.02001,0.0,0.0,0.001089,0.0,0.000715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
